| Gene Symbol | Targetmine URL |
|:----------:|:------------:|
|LOC680786|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680786|
|LOC680788|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680788|
|LOC680789|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680789|
|LOC680790|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680790|
|LOC680791|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680791|
|LOC680792|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680792|
|LOC680793|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680793|
|LOC680795|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680795|
|LOC680796|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680796|
|LOC680797|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680797|
|LOC680798|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680798|
|LOC680800|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680800|
|LOC680801|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680801|
|LOC680802|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680802|
|LOC680803|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680803|
|LOC680804|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680804|
|LOC680805|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680805|
|LOC680807|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680807|
|LOC680808|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680808|
|LOC680812|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680812|
|LOC680813|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC680813|
