| Gene Symbol | Targetmine URL |
|Xmv37|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv37|
|Xmv38|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv38|
|Xmv39|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv39|
|Xmv4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv4|
|Xmv40|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv40|
|Xmv41|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv41|
|Xmv42|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv42|
|Xmv44|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv44|
|Xmv45|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv45|
|Xmv47|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv47|
|Xmv48|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv48|
|Xmv49|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv49|
|Xmv5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv5|
|Xmv50|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv50|
|Xmv51|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv51|
|Xmv53|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv53|
|Xmv54|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv54|
|Xmv55|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv55|
|Xmv56|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv56|
|Xmv57|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv57|
|Xmv6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv6|
|Xmv60|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv60|
|Xmv61|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv61|
|Xmv62|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv62|
|Xmv63|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv63|
|Xmv64|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv64|
|Xmv65|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv65|
|Xmv66|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv66|
|Xmv7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv7|
|Xmv8|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv8|
|Xmv9|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xmv9|
|xn|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=xn|
|Xpa|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpa|
|XPA|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPA|
|Xpc|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpc|
|XPC|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPC|
|Xpl|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpl|
|Xpnpep1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpnpep1|
|XPNPEP1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPNPEP1|
|Xpnpep2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpnpep2|
|XPNPEP2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPNPEP2|
|Xpnpep3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpnpep3|
|XPNPEP3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=XPNPEP3|
|Xpo1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xpo1|
