| Gene Symbol | Targetmine URL |
|:----------:|:------------:|
|D13Die27|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die27|
|D13Die28|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die28|
|D13Die38|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die38|
|D13Die39|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die39|
|D13Die40|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die40|
|D13Die41|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die41|
|D13Die42|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die42|
|D13Die43|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die43|
|D13Die44|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die44|
|D13Die45|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die45|
|D13Die46|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Die46|
|D13Ertd104e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd104e|
|D13Ertd150e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd150e|
|D13Ertd205e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd205e|
|D13Ertd212e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd212e|
|D13Ertd219e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd219e|
|D13Ertd224e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd224e|
|D13Ertd297e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd297e|
|D13Ertd311e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd311e|
|D13Ertd324e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd324e|
|D13Ertd332e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd332e|
|D13Ertd376e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd376e|
|D13Ertd37e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd37e|
|D13Ertd42e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd42e|
|D13Ertd463e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd463e|
|D13Ertd476e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd476e|
|D13Ertd570e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd570e|
|D13Ertd608e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd608e|
|D13Ertd666e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd666e|
|D13Ertd776e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd776e|
|D13Ertd787e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd787e|
|D13Ertd94e|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Ertd94e|
|D13Hrb1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Hrb1|
|D13Jde1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde1|
|D13Jde10|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde10|
|D13Jde11|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde11|
|D13Jde12|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde12|
|D13Jde13|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde13|
|D13Jde2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde2|
|D13Jde3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde3|
|D13Jde4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde4|
|D13Jde5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D13Jde5|
