| Gene Symbol | Targetmine URL |
|0710001L09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=0710001L09Rik|
|0710005I21Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=0710005I21Rik|
|0710007G10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=0710007G10Rik|
|0710008F09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=0710008F09Rik|
|0910001E24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=0910001E24Rik|
|1010001B22Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1010001B22Rik|
|1010001I08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1010001I08Rik|
|1010001N08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1010001N08Rik|
|102g4T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=102g4T7|
|1060P11.3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1060P11.3|
|106I22-Sp6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=106I22-Sp6|
|109F12R|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=109F12R|
|10S|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=10S|
|10T|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=10T|
|1100001G20Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1100001G20Rik|
|1100001I12Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1100001I12Rik|
|1110001A16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110001A16Rik|
|1110001D16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110001D16Rik|
|1110001J03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110001J03Rik|
|1110001M07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110001M07Rik|
|1110002E22Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110002E22Rik|
|1110002J07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110002J07Rik|
|1110002L01Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110002L01Rik|
|1110002O04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110002O04Rik|
|1110003F02Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110003F02Rik|
|1110003F10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110003F10Rik|
|1110004E09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110004E09Rik|
|1110004F10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110004F10Rik|
|1110004M10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110004M10Rik|
|1110006E14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110006E14Rik|
|1110006G14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110006G14Rik|
|1110006O24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110006O24Rik|
|1110007C09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110007C09Rik|
|1110007E10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110007E10Rik|
|1110008E08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110008E08Rik|
|1110008F13Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110008F13Rik|
|1110008J03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110008J03Rik|
|1110008L16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110008L16Rik|
|1110008P14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110008P14Rik|
|1110012L19Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110012L19Rik|
|1110013H19Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110013H19Rik|
|1110013I04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110013I04Rik|
|1110014L15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110014L15Rik|
|1110015O18Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110015O18Rik|
|1110017D15Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110017D15Rik|
|1110018F16Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110018F16Rik|
|1110018N20Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110018N20Rik|
|1110019B22Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110019B22Rik|
|1110019B24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110019B24Rik|
|1110019D14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110019D14Rik|
|1110020A10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110020A10Rik|
|1110020A21Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110020A21Rik|
|1110020C17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110020C17Rik|
|1110021P09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110021P09Rik|
|1110025L11Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110025L11Rik|
|1110025M09Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110025M09Rik|
|1110028F11Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110028F11Rik|
|1110028F18Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110028F18Rik|
|1110032A03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110032A03Rik|
|1110032F04Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110032F04Rik|
|1110032L06Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1110032L06Rik|
