| Gene Symbol | Targetmine URL |
|:----------:|:------------:|
|LOC100362771|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362771|
|LOC100362772|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362772|
|LOC100362773|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362773|
|LOC100362774|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362774|
|LOC100362775|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362775|
|LOC100362777|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362777|
|LOC100362778|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362778|
|LOC100362779|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362779|
|LOC100362780|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362780|
|LOC100362782|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362782|
|LOC100362783|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362783|
|LOC100362786|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362786|
|LOC100362787|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362787|
|LOC100362788|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362788|
|LOC100362789|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362789|
|LOC100362791|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362791|
|LOC100362792|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362792|
|LOC100362793|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362793|
|LOC100362794|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362794|
|LOC100362795|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362795|
|LOC100362796|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362796|
|LOC100362797|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362797|
|LOC100362798|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362798|
|LOC100362799|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362799|
|LOC100362800|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362800|
|LOC100362801|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362801|
|LOC100362802|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362802|
|LOC100362803|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362803|
|LOC100362804|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362804|
|LOC100362806|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362806|
|LOC100362807|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362807|
|LOC100362808|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362808|
|LOC100362810|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362810|
|LOC100362811|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362811|
|LOC100362812|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362812|
|LOC100362813|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362813|
|LOC100362814|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362814|
|LOC100362815|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362815|
|LOC100362816|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362816|
|LOC100362818|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362818|
|LOC100362819|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362819|
|LOC100362820|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362820|
|LOC100362821|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362821|
|LOC100362822|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362822|
|LOC100362823|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362823|
|LOC100362824|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362824|
|LOC100362825|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362825|
|LOC100362826|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362826|
|LOC100362827|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362827|
|LOC100362828|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362828|
|LOC100362829|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362829|
|LOC100362830|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362830|
|LOC100362832|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362832|
|LOC100362833|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362833|
|LOC100362834|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362834|
|LOC100362839|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362839|
|LOC100362840|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362840|
|LOC100362841|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362841|
|LOC100362842|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362842|
|LOC100362843|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362843|
|LOC100362844|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362844|
|LOC100362845|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362845|
|LOC100362846|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362846|
|LOC100362847|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362847|
|LOC100362848|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362848|
|LOC100362849|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362849|
|LOC100362850|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362850|
|LOC100362851|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362851|
|LOC100362852|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362852|
|LOC100362853|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362853|
|LOC100362854|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362854|
|LOC100362855|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362855|
|LOC100362856|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362856|
|LOC100362858|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362858|
|LOC100362860|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362860|
|LOC100362861|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362861|
|LOC100362862|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362862|
|LOC100362863|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362863|
|LOC100362864|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362864|
|LOC100362865|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362865|
|LOC100362866|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362866|
|LOC100362867|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362867|
|LOC100362868|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362868|
|LOC100362869|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=LOC100362869|
